사업자번호,최종평판점수,일반 평판 환산 점수,미래 평판 환산 점수,사회적 책임 환산 점수,대중 평판 점수,고용 평판 점수,신용 평판 점수,기업 프로파일 점수,사업계획 점수,경제적 책임 점수,법률적 책임 점수,윤리적 책임 점수,자선적 책임 점수,
8923,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7817,58.75,52.83018868,63.54166667,91.24087591,65,50,30,80,50,100,100,100,50,
3188,68.525,64.1509434,81.77083333,86.86131387,65,60,50,75,90,90,100,100,50,
7487,60.575,58.49056604,66.14583333,78.10218978,50,60,50,65,70,70,100,100,50,
7491,55.325,50.94339623,60.9375,78.10218978,50,60,30,65,60,70,100,100,50,
7823,64.85,73.58490566,53.125,73.72262774,50,50,100,60,50,60,100,100,50,
7126,60.2,54.71698113,63.54166667,94.52554745,60,50,40,80,50,100,100,100,65,
9262,61.075,64.1509434,55.72916667,78.10218978,65,20,90,65,50,70,100,100,50,
6208,63.7,69.05660377,58.33333333,73.72262774,50,38,100,60,60,60,100,100,50,
9257,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
3803,56.9,49.05660377,63.54166667,92.33576642,55,50,30,80,50,100,100,100,55,
5328,58.75,52.83018868,63.54166667,91.24087591,65,50,30,80,50,100,100,100,50,
8280,52.7375,47.16981132,62.23958333,71.53284672,50,50,30,57.5,70,55,100,100,50,
6214,62.85,60.37735849,73.95833333,73.72262774,55,50,60,60,90,60,100,100,50,
7130,64.85,73.58490566,53.125,73.72262774,50,50,100,60,50,60,100,100,50,
7495,58.55,52.45283019,63.54166667,91.24087591,60,64,20,80,50,100,100,100,50,
7402,67.55,71.69811321,63.54166667,82.48175182,55,80,60,70,60,80,100,100,50,
8278,61.6,60.37735849,68.75,73.72262774,65,50,50,60,80,60,100,100,50,
6212,64.2375,73.58490566,51.82291667,71.53284672,50,50,100,57.5,50,55,100,100,50,
7496,61,54.71698113,68.75,91.24087591,60,60,30,80,60,100,100,100,50,
8941,58.85,62.26415094,53.125,73.72262774,50,50,70,60,50,60,100,100,50,
5381,54.6,47.16981132,68.75,73.72262774,50,50,30,60,80,60,100,100,50,
7501,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8829,64.85,73.58490566,53.125,73.72262774,50,50,100,60,50,60,100,100,50,
2480,50.325,41.50943396,60.9375,78.10218978,45,50,20,65,60,70,100,100,50,
6818,61.1,54.71698113,79.16666667,73.72262774,50,50,50,60,100,60,100,100,50,
5977,62.6,62.26415094,68.75,73.72262774,50,50,70,60,80,60,100,100,50,
7844,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
9276,59.75,54.71698113,63.54166667,91.24087591,70,50,30,80,50,100,100,100,50,
5567,51.55,40.37735849,63.54166667,86.86131387,50,32,30,80,50,100,100,80,50,
6068,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6239,57.45,50.94339623,63.54166667,89.05109489,60,50,30,80,50,100,100,90,50,
8954,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8105,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
8316,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
5072,53.025,54.71698113,50.52083333,64.96350365,70,50,30,55,50,50,80,100,50,
9283,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
8103,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8326,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
4123,59.75,54.71698113,63.54166667,91.24087591,70,50,30,80,50,100,100,100,50,
6829,57.75,50.94339623,63.54166667,91.24087591,60,50,30,80,50,100,100,100,50,
8955,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
6720,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8964,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
7519,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6270,57.75,50.94339623,63.54166667,91.24087591,50,60,30,80,50,100,100,100,50,
6078,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
6719,54.55,47.16981132,63.54166667,82.48175182,50,50,30,80,50,100,80,80,50,
9296,59.75,54.71698113,63.54166667,91.24087591,70,50,30,80,50,100,100,100,50,
8121,56.45,49.05660377,63.54166667,89.05109489,55,50,30,80,50,100,90,100,50,
8328,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
4614,55.75,47.16981132,63.54166667,91.24087591,60,40,30,80,50,100,100,100,50,
7861,49.3,39.62264151,58.33333333,82.48175182,50,50,10,70,50,80,100,100,50,
8346,52.2375,50.94339623,51.82291667,71.53284672,50,50,40,57.5,50,55,100,100,50,
8351,58.6,54.71698113,68.75,73.72262774,50,50,50,60,80,60,100,100,50,
7160,61.825,58.49056604,71.35416667,78.10218978,50,50,60,65,80,70,100,100,50,
7532,67.075,75.47169811,55.72916667,78.10218978,55,50,100,65,50,70,100,100,50,
6278,63.55,54.71698113,84.375,82.48175182,50,50,50,70,100,80,100,100,50,
8352,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
5738,48.1,39.62264151,58.33333333,73.72262774,50,50,10,60,60,60,100,100,50,
7162,51.85,49.05660377,53.125,73.72262774,65,40,30,60,50,60,100,100,50,
8357,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
8359,53.8,45.66037736,68.75,73.72262774,50,36,40,60,80,60,100,100,50,
6842,47.45,40.75471698,53.125,73.72262774,45,28,40,60,50,60,100,100,50,
8360,51.75,39.62264151,63.54166667,91.24087591,50,50,10,80,50,100,100,100,50,
7529,63.1,58.49056604,79.16666667,73.72262774,50,80,30,60,100,60,100,100,50,
7531,59.125,45.28301887,81.77083333,91.24087591,55,60,10,95,70,100,100,100,50,
4335,61.05,54.71698113,73.95833333,82.48175182,50,50,50,70,80,80,100,100,50,
6283,58.85,62.26415094,53.125,73.72262774,50,50,70,60,50,60,100,100,50,
4703,54.35,44.52830189,63.54166667,91.24087591,55,38,30,80,50,100,100,100,50,
6844,59.55,44.90566038,84.375,91.24087591,50,54,20,80,90,100,100,100,50,
8368,54.85,54.71698113,53.125,73.72262774,50,80,20,60,50,60,100,100,50,
2553,55.075,43.39622642,76.5625,78.10218978,50,50,20,65,90,70,100,100,50,
8980,53.9875,47.16981132,67.44791667,71.53284672,50,50,30,57.5,80,55,100,100,50,
6290,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
6293,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
8379,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
7533,63.55,64.1509434,63.54166667,82.48175182,55,50,70,70,60,80,100,100,50,
9314,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
5336,65.85,61.50943396,73.95833333,91.24087591,60,48,60,80,70,100,100,100,50,
9318,61,54.71698113,68.75,91.24087591,50,50,50,80,60,100,100,100,50,
7867,55.65,56.22641509,53.125,73.72262774,50,64,40,60,50,60,100,100,50,
5339,59.275,49.05660377,76.5625,86.86131387,65,20,50,75,80,90,100,100,50,
9320,50.075,43.39622642,55.72916667,78.10218978,50,50,20,65,50,70,100,100,50,
7879,48.075,39.62264151,55.72916667,78.10218978,50,20,40,65,50,70,100,100,50,
8391,59.4875,62.26415094,57.03125,71.53284672,50,50,70,57.5,60,55,100,100,50,
6303,65.55,56.22641509,84.375,91.24087591,50,54,50,80,90,100,100,100,50,
6848,52.75,41.50943396,63.54166667,91.24087591,45,50,20,80,50,100,100,100,50,
8396,52.4875,49.05660377,57.03125,71.53284672,55,50,30,57.5,60,55,100,100,50,
6306,57.625,62.26415094,50.52083333,69.34306569,50,50,70,55,50,50,100,100,50,
6307,54.625,47.16981132,71.35416667,69.34306569,50,50,30,55,90,50,100,100,50,
7403,64.2375,73.58490566,51.82291667,71.53284672,50,50,100,57.5,50,55,100,100,50,
3194,54.2375,54.71698113,51.82291667,71.53284672,70,50,30,57.5,50,55,100,100,50,
9328,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
8998,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
9000,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
9334,53.35,47.16981132,63.54166667,73.72262774,50,50,30,60,70,60,100,100,50,
7549,57.2375,60.37735849,51.82291667,71.53284672,75,60,30,57.5,50,55,100,100,50,
7174,56.1,54.71698113,58.33333333,73.72262774,50,40,60,60,60,60,100,100,50,
7892,48.85,43.39622642,53.125,73.72262774,50,40,30,60,50,60,100,100,50,
7552,58.325,56.60377358,60.9375,78.10218978,55,50,50,65,60,70,100,100,50,
8424,60.6,58.49056604,68.75,73.72262774,50,50,60,60,80,60,100,100,50,
6336,52.7375,47.16981132,62.23958333,71.53284672,50,50,30,57.5,70,55,100,100,50,
9345,63.025,58.49056604,71.35416667,86.86131387,50,50,60,75,70,90,100,100,50,
6340,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8425,66.075,73.58490566,55.72916667,78.10218978,50,50,100,65,50,70,100,100,50,
6867,72.75,69.81132075,84.375,91.24087591,50,50,90,80,90,100,100,100,50,
9351,54.75,45.28301887,63.54166667,91.24087591,55,50,20,80,50,100,100,100,50,
6355,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
7188,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
8437,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
8434,59.325,58.49056604,60.9375,78.10218978,50,40,70,65,60,70,100,100,50,
7563,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
6339,52.625,43.39622642,71.35416667,69.34306569,50,50,20,55,90,50,100,100,50,
2627,67.05,66.03773585,73.95833333,82.48175182,50,100,30,70,80,80,100,100,50,
8438,47.85,41.50943396,53.125,73.72262774,55,50,10,60,50,60,100,100,50,
7190,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
7200,51.625,50.94339623,50.52083333,69.34306569,50,50,40,55,50,50,100,100,50,
7906,50.625,49.05660377,50.52083333,69.34306569,55,50,30,55,50,50,100,100,50,
7195,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8452,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
9033,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
8838,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
9022,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
9371,48.625,45.28301887,50.52083333,69.34306569,45,50,30,55,50,50,100,100,50,
6876,64.85,73.58490566,53.125,73.72262774,50,50,100,60,50,60,100,100,50,
9362,52.775,52.83018868,50.52083333,70.4379562,65,50,30,55,50,50,100,100,55,
2591,61.2375,58.49056604,72.65625,71.53284672,50,80,30,57.5,90,55,100,100,50,
7918,71.1,73.58490566,79.16666667,73.72262774,50,50,100,60,100,60,100,100,50,
6380,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8466,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
9373,50.85,47.16981132,53.125,73.72262774,50,50,30,60,50,60,100,100,50,
7567,53.625,54.71698113,50.52083333,69.34306569,50,50,50,55,50,50,100,100,50,
9376,54.4875,43.39622642,77.86458333,71.53284672,50,50,20,57.5,100,55,100,100,50,
5892,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
3070,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8451,47.625,43.39622642,50.52083333,69.34306569,50,50,20,55,50,50,100,100,50,
6381,48.75,33.96226415,63.54166667,91.24087591,55,20,20,80,50,100,100,100,50,
9046,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
3075,57.725,53.20754717,60.9375,86.86131387,50,46,50,75,50,90,100,100,50,
5828,54.15,48.67924528,63.54166667,73.72262774,50,54,30,60,70,60,100,100,50,
2759,54.9,50.18867925,58.33333333,82.48175182,60,48,30,70,50,80,100,100,50,
6399,58.325,47.16981132,81.77083333,78.10218978,50,50,30,65,100,70,100,100,50,
7577,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
3494,55.35,46.41509434,63.54166667,91.24087591,50,38,40,80,50,100,100,100,50,
414,61.85,67.9245283,53.125,73.72262774,45,50,90,60,50,60,100,100,50,
7578,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
7576,50.875,47.16981132,55.72916667,69.34306569,50,50,30,55,60,50,100,100,50,
9381,49.85,45.28301887,53.125,73.72262774,65,20,40,60,50,60,100,100,50,
6410,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
7582,45.625,39.62264151,50.52083333,69.34306569,50,50,10,55,50,50,100,100,50,
8499,55.1,43.39622642,79.16666667,73.72262774,50,50,20,60,100,60,100,100,50,
9056,61.375,48.30188679,86.97916667,86.86131387,55,48,30,75,100,90,100,100,50,
8495,55.85,47.16981132,73.95833333,73.72262774,50,50,30,60,90,60,100,100,50,
8503,60.75,56.60377358,63.54166667,91.24087591,55,50,50,80,50,100,100,100,50,
7219,54.2375,54.71698113,51.82291667,71.53284672,50,50,50,57.5,50,55,100,100,50,
7580,50.85,47.16981132,53.125,73.72262774,50,50,30,60,50,60,100,100,50,
8491,56.075,45.28301887,76.5625,78.10218978,45,60,20,65,90,70,100,100,50,
6417,54.85,54.71698113,53.125,73.72262774,50,80,20,60,50,60,100,100,50,
5026,59.75,54.71698113,63.54166667,91.24087591,60,50,40,80,50,100,100,100,50,
6418,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
8505,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
8508,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
7586,52.3875,50.94339623,51.82291667,72.62773723,60,50,30,57.5,50,55,100,100,55,
4605,56.85,58.49056604,53.125,73.72262774,50,50,60,60,50,60,100,100,50,
7943,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
7934,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
8514,51.2375,49.05660377,51.82291667,71.53284672,55,50,30,57.5,50,55,100,100,50,
3947,63.05,56.22641509,73.95833333,91.24087591,50,44,60,80,70,100,100,100,50,
7590,46.025,40.37735849,50.52083333,69.34306569,50,32,30,55,50,50,100,100,50,
8136,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
9064,51.625,50.94339623,50.52083333,69.34306569,50,50,40,55,50,50,100,100,50,
7594,53.75,43.39622642,63.54166667,91.24087591,50,50,20,80,50,100,100,100,50,
1182,63.15,61.13207547,63.54166667,91.24087591,55,62,50,80,50,100,100,100,50,
4334,45.8375,38.86792453,51.82291667,71.53284672,60,38,10,57.5,50,55,100,100,50,
7237,48.625,45.28301887,50.52083333,69.34306569,55,50,20,55,50,50,100,100,50,
5829,81.8,84.52830189,89.58333333,91.24087591,85,74,70,80,100,100,100,100,50,
6917,60.075,62.26415094,55.72916667,78.10218978,60,90,20,65,50,70,100,100,50,
8532,47.625,43.39622642,50.52083333,69.34306569,50,50,20,55,50,50,100,100,50,
7243,48.375,39.62264151,55.72916667,80.2919708,50,50,10,65,50,70,100,100,60,
7600,54.075,50.94339623,55.72916667,78.10218978,50,50,40,65,50,70,100,100,50,
7238,48.85,43.39622642,53.125,73.72262774,50,50,20,60,50,60,100,100,50,
7595,55.7375,52.83018868,62.23958333,71.53284672,55,50,40,57.5,70,55,100,100,50,
9419,60.85,66.03773585,53.125,73.72262774,50,50,80,60,50,60,100,100,50,
7242,54.6,47.16981132,68.75,73.72262774,50,50,30,60,80,60,100,100,50,
7598,52.85,50.94339623,53.125,73.72262774,50,50,40,60,50,60,100,100,50,
6457,51.4875,47.16981132,57.03125,71.53284672,50,50,30,57.5,60,55,100,100,50,
7602,53.2375,52.83018868,51.82291667,71.53284672,65,50,30,57.5,50,55,100,100,50,
8565,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
7960,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
8574,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
8567,52.2375,50.94339623,51.82291667,71.53284672,50,50,40,57.5,50,55,100,100,50,
6933,56.4875,47.16981132,77.86458333,71.53284672,50,50,30,57.5,100,55,100,100,50,
6470,50.075,43.39622642,55.72916667,78.10218978,50,50,20,65,50,70,100,100,50,
6469,51.75,39.62264151,63.54166667,91.24087591,50,50,10,80,50,100,100,100,50,
4316,60.5,60.75471698,58.33333333,82.48175182,50,76,40,70,50,80,100,100,50,
8572,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6472,60.7,61.13207547,58.33333333,82.48175182,65,62,40,70,50,80,100,100,50,
6741,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
6089,49.25,44.1509434,53.125,73.72262774,40,52,30,60,50,60,100,100,50,
7621,51.2375,49.05660377,51.82291667,71.53284672,55,50,30,57.5,50,55,100,100,50,
8584,50.2375,47.16981132,51.82291667,71.53284672,50,50,30,57.5,50,55,100,100,50,
9438,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8585,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
7966,60.575,58.49056604,66.14583333,78.10218978,50,50,60,65,70,70,100,100,50,
9439,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
7972,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7262,56.75,49.05660377,63.54166667,91.24087591,55,50,30,80,50,100,100,100,50,
6731,51.625,50.94339623,50.52083333,69.34306569,50,50,40,55,50,50,100,100,50,
8588,53.075,49.05660377,55.72916667,78.10218978,55,50,30,65,50,70,100,100,50,
8589,44.85,35.8490566,53.125,73.72262774,50,20,30,60,50,60,100,100,50,
7973,51.4375,49.43396226,51.82291667,71.53284672,50,56,30,57.5,50,55,100,100,50,
8598,64.2375,73.58490566,51.82291667,71.53284672,50,50,100,57.5,50,55,100,100,50,
7631,54.05,53.20754717,53.125,73.72262774,50,66,30,60,50,60,100,100,50,
6493,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
7634,51.85,49.05660377,53.125,73.72262774,55,50,30,60,50,60,100,100,50,
3017,60.1,52.83018868,79.16666667,73.72262774,55,50,40,60,100,60,100,100,50,
8605,57.75,50.94339623,63.54166667,91.24087591,60,50,30,80,50,100,100,100,50,
9107,61.55,73.58490566,53.125,49.6350365,50,50,100,60,50,60,90,0,50,
9455,58.95,53.20754717,63.54166667,91.24087591,50,66,30,80,50,100,100,100,50,
7985,52.85,50.94339623,53.125,73.72262774,50,50,40,60,50,60,100,100,50,
9453,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
3975,70.925,78.11320755,60.9375,86.86131387,60,62,90,75,50,90,100,100,50,
6513,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
3088,53.35,47.16981132,63.54166667,73.72262774,50,50,30,60,70,60,100,100,50,
5824,66.075,73.58490566,55.72916667,78.10218978,50,100,50,65,50,70,100,100,50,
6515,52.2375,50.94339623,51.82291667,71.53284672,50,50,40,57.5,50,55,100,100,50,
8076,58.075,58.49056604,55.72916667,78.10218978,60,50,50,65,50,70,100,100,50,
3086,50.85,47.16981132,53.125,73.72262774,50,50,30,60,50,60,100,100,50,
6964,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8853,52.675,48.30188679,55.72916667,78.10218978,55,68,10,65,50,70,100,100,50,
7644,49.85,45.28301887,53.125,73.72262774,55,50,20,60,50,60,100,100,50,
4292,58.4,54.33962264,68.75,73.72262774,50,79,20,60,80,60,100,100,50,
7287,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
3777,60.4875,64.1509434,57.03125,71.53284672,55,100,20,57.5,60,55,100,100,50,
4300,52.85,50.94339623,53.125,73.72262774,60,50,30,60,50,60,100,100,50,
7285,60.55,58.49056604,63.54166667,82.48175182,50,50,60,70,60,80,100,100,50,
6968,52.95,41.88679245,63.54166667,91.24087591,50,36,30,80,50,100,100,100,50,
6530,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
4957,64.6,66.03773585,68.75,73.72262774,60,50,70,60,80,60,100,100,50,
9126,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7295,59.15,54.71698113,63.54166667,86.86131387,60,50,40,80,50,100,100,80,50,
7419,52.75,41.50943396,63.54166667,91.24087591,55,50,10,80,50,100,100,100,50,
6088,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7654,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
7663,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7995,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
9124,57.75,50.94339623,63.54166667,91.24087591,50,50,40,80,50,100,100,100,50,
9128,52.225,52.0754717,50.52083333,69.34306569,55,58,30,55,50,50,100,100,50,
4023,55.45,47.16981132,63.54166667,89.05109489,50,50,30,80,50,100,100,90,50,
8658,51.625,50.94339623,50.52083333,69.34306569,50,50,40,55,50,50,100,100,50,
8659,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
8805,63.875,62.26415094,76.5625,69.34306569,50,50,70,55,100,50,100,100,50,
7300,50.125,43.39622642,60.9375,69.34306569,50,50,20,55,70,50,100,100,50,
8008,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8011,64.1,60.37735849,79.16666667,73.72262774,55,80,30,60,100,60,100,100,50,
8860,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
6564,61.05,66.41509434,53.125,73.72262774,55,56,70,60,50,60,100,100,50,
9134,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
8013,52.2375,50.94339623,51.82291667,71.53284672,60,50,30,57.5,50,55,100,100,50,
9148,65,62.26415094,68.75,91.24087591,50,50,70,80,60,100,100,100,50,
6995,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7310,54.3,49.05660377,58.33333333,82.48175182,45,50,40,70,50,80,100,100,50,
6583,66.725,70.18867925,60.9375,86.86131387,85,76,30,75,50,90,100,100,50,
6991,52.2375,50.94339623,51.82291667,71.53284672,50,50,40,57.5,50,55,100,100,50,
6575,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7312,51.625,50.94339623,50.52083333,69.34306569,50,50,40,55,50,50,100,100,50,
4293,67.075,75.47169811,55.72916667,78.10218978,55,50,100,65,50,70,100,100,50,
3202,50.85,47.16981132,53.125,73.72262774,50,50,30,60,50,60,100,100,50,
6581,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
3990,56.55,56.60377358,63.54166667,60.58394161,75,50,30,80,50,100,0,60,50,
9490,57.125,54.33962264,60.9375,78.10218978,55,34,60,65,60,70,100,100,50,
9496,52.2375,50.94339623,51.82291667,71.53284672,50,50,40,57.5,50,55,100,100,50,
9497,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
6598,59.5,47.16981132,79.16666667,91.24087591,50,50,30,80,80,100,100,100,50,
3770,62.825,58.11320755,71.35416667,86.86131387,55,64,40,75,70,90,100,100,50,
8697,52.2375,50.94339623,51.82291667,71.53284672,50,50,40,57.5,50,55,100,100,50,
6589,66.275,62.26415094,76.5625,86.86131387,50,60,60,75,80,90,100,100,50,
8024,51.75,39.62264151,63.54166667,91.24087591,50,50,10,80,50,100,100,100,50,
6095,58.1,58.49056604,58.33333333,73.72262774,50,50,60,60,60,60,100,100,50,
7000,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
4961,53.2,50.94339623,58.33333333,67.15328467,60,50,30,60,60,60,80,90,50,
7327,49.625,47.16981132,50.52083333,69.34306569,50,50,30,55,50,50,100,100,50,
7328,59.6,54.33962264,68.75,82.48175182,55,74,20,90,50,80,100,100,50,
8704,43.625,35.8490566,50.52083333,69.34306569,50,20,30,55,50,50,100,100,50,
7330,46.2375,39.62264151,51.82291667,71.53284672,30,50,30,57.5,50,55,100,100,50,
6612,47.625,43.39622642,50.52083333,69.34306569,50,50,20,55,50,50,100,100,50,
9504,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
8721,51.75,39.62264151,63.54166667,91.24087591,50,50,10,80,50,100,100,100,50,
6613,53.625,54.71698113,50.52083333,69.34306569,60,50,40,55,50,50,100,100,50,
7695,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6605,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
4140,50.75,37.73584906,63.54166667,91.24087591,55,20,30,80,50,100,100,100,50,
8050,61.325,52.83018868,81.77083333,78.10218978,65,50,30,65,100,70,100,100,50,
6623,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
6745,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
9166,50.075,43.39622642,55.72916667,78.10218978,40,50,30,65,50,70,100,100,50,
9163,52.2375,50.94339623,51.82291667,71.53284672,50,50,40,57.5,50,55,100,100,50,
9167,49.2375,45.28301887,51.82291667,71.53284672,55,50,20,57.5,50,55,100,100,50,
8051,52.075,47.16981132,55.72916667,78.10218978,50,50,30,65,50,70,100,100,50,
8044,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7708,46.2375,39.62264151,51.82291667,71.53284672,50,50,10,57.5,50,55,100,100,50,
8052,48.2375,43.39622642,51.82291667,71.53284672,50,50,20,57.5,50,55,100,100,50,
8857,65.65,58.49056604,79.16666667,92.33576642,70,50,40,80,80,100,100,100,55,
7032,53.625,54.71698113,50.52083333,69.34306569,50,50,50,55,50,50,100,100,50,
6649,52.85,50.94339623,53.125,73.72262774,50,50,40,60,50,60,100,100,50,
7359,50.85,37.73584906,73.95833333,73.72262774,45,50,10,60,90,60,100,100,50,
7710,53.325,47.16981132,60.9375,78.10218978,50,50,30,65,60,70,100,100,50,
6630,55.75,47.16981132,63.54166667,91.24087591,50,50,30,80,50,100,100,100,50,
7718,58.875,62.26415094,55.72916667,69.34306569,50,50,70,55,60,50,100,100,50,
3980,47.6375,47.9245283,51.82291667,49.6350365,50,32,50,57.5,50,55,30,70,50,
8743,78.325,82.64150943,81.77083333,86.86131387,60,94,70,75,90,90,100,100,50,
7360,57.75,50.94339623,63.54166667,91.24087591,60,50,30,80,50,100,100,100,50,
3981,55.075,52.83018868,55.72916667,78.10218978,55,50,40,65,50,70,100,100,50,
5234,51.275,45.66037736,55.72916667,78.10218978,50,46,30,65,50,70,100,100,50,
